Sygnatura czasowa,Jaka jest Twoja płeć,Jaki kierunek studiujesz?,Który rok studiujesz?,Wybierz stopień studiów,Wybierz tryb studiów,"Wybierz słowo, które najlepiej Ciebie opisuje (1 - Zamknięty/a w sobie, 2 - Powściągliwy/a, 3 - Śmiały/a, 4 - Wylewny/a)","Wybierz słowo, które najlepiej Ciebie opisuje (1 - Wrażliwy/a, 2 - Nieszkodliwy/a, 3 -Przebiegły/a, 4 - Dowcipny/a)","Wybierz słowo, które najlepiej Ciebie opisuje ( 1 - Uzdolniony/a artystycznie,  2 -Zrównoważony/a, 3 - Odważny/a, 4 -Rozmowny/a)","Wybierz słowo, które najlepiej Ciebie opisuje (1 - Biorący/a wszystko do siebie, 2 - Cierpliwy/a, 3 - Pochopny/a, 4 -Entuzjastyczny/a)        ","Jestem (1 - Wierny/a, 2 - Opanowany/a, 3 - Zdecydowany/a, 4 Kontaktowy/a)","Jestem (1 - Nostalgiczny, 2 - Dystansujący/a się, 3 - Niecierpliwy/a, 4 - Roztargniony/a)",stacjo_id,Czy preferujesz naukę stacjonarną?,W jakim stopniu czujesz się zmęczony/zmęczona po tygodniu nauki stacjonarnej? ,Ile minimum masz czasu na przerwę podczas nauki stacjonarnej (w minutach)?,Oceń atmosferę podczas zajęć stacjonarnych.,Oceń ergonomię swojego stanowiska pracy/nauki w trybie stacjonarnym.,Jak dużo czasu poświęcasz na samodoskonalenie się w kwestii umiejętności lub poszerzania horyzontów w trybie stacjonarnym?,"Jak często udaje Ci się zrealizować na czas zadania, które dostajesz na zajęciach praktycznych w trybie stacjonarnym?",Jak często udaje się zrealizować na czas projekty zespołowe w trybie stacjonarnym?,Jak często nie udaje Ci się zrealizować zadań do wykonania podczas nauki stacjonarnej?,Jak bardzo jesteś zmotywowany/zmotywowana do nauki w trybie stacjonarnym?,Czy czujesz się zmęczony/zmęczona po jednym dniu zajęć stacjonarnych? ,"Jaki wpływ ma miejsce, w którym się uczysz stacjonarnie na Twoją organizację nauki?",Jak oceniasz organizację nauki w trybie stacjonarnym?,Jak często pomagasz innym członkom zespołu podczas zajęć stacjonarnych?,Jak często inni członkowie zespołu udzielają pomocy Tobie podczas zajęć stacjonarnych?,Jak często występują konflikty w zespole podczas pracy zespołowej w trybie stacjonarnym?,Jak oceniasz przyrost Twojej wiedzy podczas zajęć w trybie stacjonarnym?,Jak oceniasz kontakt z prowadzącymi zajęcia w trybie stacjonarnym?,Jak bardzo jesteś skupiony/skupiona na zajęciach w trybie stacjonarnym?,Jak dobrze sobie radzisz na studiach w trybie stacjonarnym?,Czy wykonujesz dodatkowe aktywności związane z funkcjonowaniem uczelni w trybie stacjonarnym?,Czy odpowiadają Ci formy zaliczenia przedmiotów w trybie stacjonarnym?,zdal_id,Czy preferujesz naukę zdalną?,W jakim stopniu czujesz się zmęczony/zmęczona po tygodniu nauki zdalnej? ,Ile minimum masz czasu na przerwę podczas nauki zdalnej (w minutach)?,Oceń atmosferę podczas zajęć zdalnych.,Oceń ergonomię swojego stanowiska pracy/nauki w trybie zdalnym.,Jak dużo czasu poświęcasz na samodoskonalenie się w kwestii umiejętności lub poszerzania horyzontów w trybie zdalnym?,"Jak często udaje Ci się zrealizować na czas zadania, które dostajesz na zajęciach praktycznych w trybie zdalnym?",Jak często udaje się zrealizować na czas projekty zespołowe w trybie zdalnym?,Jak często nie udaje Ci się zrealizować zadań do wykonania podczas nauki zdalnej?,Jak bardzo jesteś zmotywowany/zmotywowana do nauki w trybie zdalnym?,Czy czujesz się zmęczony/zmęczona po jednym dniu zajęć zdalnych? ,"Jaki wpływ ma miejsce, w którym się uczysz zdalnie na Twoją organizację w nauki?",Jak oceniasz organizację nauki w trybie zdalnym?,Jak często pomagasz innym członkom zespołu podczas zajęć zdalnych?,Jak często inni członkowie zespołu udzielają pomocy Tobie podczas zajęć zdalnych?,Jak często występują konflikty w zespole podczas pracy zespołowej w trybie zdalnym?,Jak oceniasz przyrost Twojej wiedzy podczas zajęć w trybie zdalnym?,Jak oceniasz kontakt z prowadzącymi zajęcia w trybie zdalnym?,Jak bardzo jesteś skupiony/skupiona na zajęciach w trybie zdalnym?,Jak dobrze sobie radzisz na studiach w trybie zdalnym?,Czy wykonujesz dodatkowe aktywności związane z funkcjonowaniem uczelni w trybie zdalnym?,Czy odpowiadają Ci się formy zaliczenia przedmiotów w trybie zdalnym?,Z jakiego komunikatora korzystasz?,Czy korzystasz z kamery video podczas zajęć w pracy zdalnej?, Jak oceniasz jakość audio i video używanego komunikatora? ,Jak oceniasz jakość komunikatora używanego przez Twoją uczelnię? ,Czy masz problemy ze zrozumieniem kontekstu wypowiedzi podczas porozumiewania się przez komunikator? 
2020/12/18 1:18:00 PM CET,Kobieta,Kynologia,1,Inżynier,Niestacjonarnie,2,1,2,1,1,1,259,Nie,2,60,4,3,2,2,3,4,5,1,4,4,3,3,2,5,5,4,1,Nie,2,259,Tak,5,60,5,5,2,5,5,5,4,5,5,5,5,5,5,4,5,3,4,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 1:26:35 PM CET,Mężczyzna,Logistyka ,1,Inżynier,Stacjonarnie,1,1,2,1,2,3,260,Nie ma to dla mnie znaczenia,2,15,4,4,3,5,5,5,3,4,3,4,4,4,5,5,5,4,4,Nie,4,260,Tak,4,15,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 1:26:43 PM CET,Mężczyzna,Logistyka ,1,Inżynier,Stacjonarnie,1,1,2,1,2,3,261,Nie ma to dla mnie znaczenia,2,15,4,4,3,5,5,5,3,4,3,4,4,4,5,5,5,4,4,Nie,4,261,Tak,4,15,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 1:27:24 PM CET,Mężczyzna,Mechatronika,4,Inżynier,Stacjonarnie,2,4,2,2,1,2,262,Tak,4,15,3,3,2,4,4,4,3,3,3,2,3,3,5,2,2,2,3,Nie,3,262,Tak,4,15,4,5,5,5,5,5,3,5,5,5,1,2,5,4,4,3,5,Nie,5,Microsoft teams,Nie,4,4,4
2020/12/18 1:37:21 PM CET,Mężczyzna,Elektrotechnika,1,Inżynier,Stacjonarnie,3,2,1,2,1,1,263,Nie ma to dla mnie znaczenia,2,15,3,3,4,4,3,4,4,2,4,4,4,3,5,4,5,5,4,Nie,3,263,Nie ma to dla mnie znaczenia,3,0,2,4,4,4,3,4,2,3,5,2,5,5,3,2,2,2,3,Nie,3,Microsoft teams,Nie,4,4,5
2020/12/18 1:41:48 PM CET,Kobieta,BUDOWNICTWO,2,Magister,Stacjonarnie,4,1,4,1,1,3,264,Tak,3,15,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,Nie,5,264,Nie,5,15,3,2,5,4,3,4,2,5,5,2,3,3,3,3,4,1,4,Nie,4,Microsoft teams,Nie,3,3,4
2020/12/18 1:42:47 PM CET,Mężczyzna,energetyka,1,Licencjat,Stacjonarnie,2,2,2,2,2,2,265,Tak,4,15,4,3,4,5,5,4,4,5,5,5,3,3,4,5,5,5,5,Tak,3,265,Nie,3,15,5,2,3,5,5,5,1,2,2,3,3,3,4,2,4,2,3,Nie,4,Microsoft teams,Nie,4,4,4
2020/12/18 1:45:10 PM CET,Mężczyzna,Inżynieria Transportu,2,Inżynier,Stacjonarnie,2,4,2,3,1,3,266,Nie ma to dla mnie znaczenia,4,15,3,2,3,2,5,3,3,3,4,3,5,2,2,3,3,2,4,Nie,3,266,Tak,2,30,4,5,4,5,5,2,4,4,5,4,5,1,5,5,2,4,4,Nie,4,Microsoft teams,Tak,4,4,5
2020/12/18 1:47:11 PM CET,Kobieta,Informatyka,4,Inżynier,Stacjonarnie,2,1,2,2,4,2,267,Nie,1,15,3,3,1,4,3,2,3,1,3,2,3,3,3,2,3,2,3,Nie,3,267,Tak,5,15,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 1:52:03 PM CET,Kobieta,Informatyka,2,Inżynier,Stacjonarnie,1,2,2,2,2,2,268,Nie,3,15,2,2,4,2,5,3,2,5,2,3,2,3,1,3,3,3,2,Nie,3,268,Tak,2,15,5,3,4,4,5,3,5,4,4,5,2,3,1,3,5,4,3,Nie,3,Microsoft teams,Tak,5,5,1
2020/12/18 1:53:45 PM CET,Kobieta,Inżynieria Produkcji ,1,Inżynier,Stacjonarnie,3,1,4,3,3,3,269,Tak,3,15,4,5,3,5,5,4,4,3,3,4,4,3,4,3,3,3,3,Nie,2,269,Nie,5,30,3,2,3,5,5,4,3,2,2,2,5,4,4,3,2,1,3,Nie,3,Microsoft teams,Nie,3,3,4
2020/12/18 1:53:54 PM CET,Mężczyzna,Budownictwo,1,Inżynier,Stacjonarnie,2,2,2,4,2,3,270,Tak,5,15,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,Tak,5,270,Nie,3,30,3,1,1,1,1,1,1,2,5,1,1,2,3,1,2,1,2,Nie,3,Microsoft teams,Tak,4,4,5
2020/12/18 1:55:04 PM CET,Kobieta,Zarządzanie i inżynieria produkcji,2,Inżynier,Stacjonarnie,4,3,3,3,3,3,271,Nie,1,15,3,3,2,2,3,3,3,2,4,4,2,2,5,3,5,2,4,Nie,3,271,Tak,5,30,5,5,4,5,5,5,3,5,5,4,5,5,5,4,4,3,5,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 1:55:37 PM CET,Mężczyzna,Mechatronika,2,Inżynier,Stacjonarnie,2,3,3,1,2,4,272,Tak,5,30,5,5,4,4,4,4,4,3,5,4,3,4,4,4,4,5,4,Nie,3,272,Nie ma to dla mnie znaczenia,3,30,3,3,4,3,2,4,2,3,2,4,2,1,4,2,3,2,4,Nie,5,Microsoft teams,Nie,4,4,4
2020/12/18 1:55:57 PM CET,Kobieta,Informatyka,1,Inżynier,Stacjonarnie,3,1,1,4,4,3,273,Tak,5,15,5,5,5,4,4,3,5,4,5,5,4,4,3,4,5,4,4,Nie,4,273,Nie,1,15,4,3,2,3,3,2,1,2,3,4,3,3,3,1,5,1,1,Nie,3,Microsoft teams,Nie,2,4,3
2020/12/18 1:57:34 PM CET,Mężczyzna,Informatyka,4,Inżynier,Stacjonarnie,2,3,1,2,2,2,274,Nie,2,30,3,2,1,3,1,2,3,2,3,2,2,3,5,3,3,4,4,Nie,1,274,Tak,5,30,5,5,5,4,5,4,5,5,5,5,2,3,5,5,5,5,5,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 1:58:25 PM CET,Mężczyzna,Informatyka,3,Inżynier,Stacjonarnie,2,2,2,1,1,1,275,Nie,3,0,2,2,5,4,4,3,2,4,3,3,3,3,3,3,1,1,3,Tak,1,275,Tak,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Tak,5,Microsoft teams,Nie,5,5,5
2020/12/18 1:59:35 PM CET,Mężczyzna,Inżynieria Transportu,2,Inżynier,Stacjonarnie,2,2,2,2,2,2,276,Nie ma to dla mnie znaczenia,2,15,5,5,3,5,5,5,3,3,3,4,3,3,5,4,5,5,5,Nie,4,276,Nie ma to dla mnie znaczenia,4,15,5,4,3,5,5,5,3,4,3,3,4,4,5,4,5,3,5,Nie,4,Microsoft teams,Tak,5,5,5
2020/12/18 2:00:11 PM CET,Kobieta,Mikrobiologia stosowana,2,Inżynier,Stacjonarnie,4,3,4,2,4,2,277,Tak,3,60,5,5,5,5,5,5,5,3,5,5,3,2,3,5,5,5,5,Tak,5,277,Nie,1,15,4,4,5,5,4,5,3,1,3,2,2,1,1,3,3,3,3,Nie,1,Microsoft teams,Nie,3,3,2
2020/12/18 2:03:00 PM CET,Kobieta,Inżynieria Materiałowa ,4,Inżynier,Stacjonarnie,3,4,1,1,4,4,278,Nie ma to dla mnie znaczenia,3,15,4,2,3,5,5,5,4,4,3,4,3,3,4,4,4,4,4,Tak,5,278,Nie ma to dla mnie znaczenia,4,15,4,5,3,5,5,5,3,5,4,3,5,5,5,4,4,2,5,Nie,2,Microsoft teams,Nie,3,3,3
2020/12/18 2:03:07 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,2,4,2,1,2,3,279,Tak,3,150,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,Tak,3,279,Nie,4,150,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Nie,5,Discord,Nie,3,2,5
2020/12/18 2:10:32 PM CET,Kobieta,Chemia,1,Inżynier,Stacjonarnie,2,1,2,1,4,4,280,Nie,1,15,4,1,2,3,4,2,2,2,3,3,3,4,5,2,4,2,3,Tak,4,280,Nie,2,15,4,2,2,3,3,3,2,2,2,3,4,5,5,3,4,2,3,Nie,3,Microsoft teams,Tak,5,5,4
2020/12/18 2:11:24 PM CET,Mężczyzna,Elektrotechnika,1,Inżynier,Stacjonarnie,2,2,2,2,2,2,281,Nie ma to dla mnie znaczenia,3,15,2,4,4,2,3,3,3,3,3,3,3,1,4,3,3,3,3,Nie,4,281,Nie ma to dla mnie znaczenia,3,15,3,3,3,3,3,3,3,3,3,3,4,1,5,3,3,3,3,Nie,3,Microsoft teams,Nie,3,3,3
2020/12/18 2:11:28 PM CET,Kobieta,Chemia,2,Inżynier,Stacjonarnie,1,1,2,1,2,4,282,Nie ma to dla mnie znaczenia,1,15,4,2,3,4,4,4,3,2,3,4,2,3,5,4,4,3,3,Nie,3,282,Nie ma to dla mnie znaczenia,1,15,4,5,3,4,2,4,2,1,5,3,1,2,5,4,2,2,4,Nie,4,Microsoft teams,Nie,4,3,3
2020/12/18 2:12:14 PM CET,Mężczyzna,Informatyka,3,Inżynier,Niestacjonarnie,3,4,3,4,1,4,283,Nie ma to dla mnie znaczenia,3,60,4,4,2,4,5,5,2,4,3,4,3,3,5,3,4,2,4,Nie,3,283,Nie ma to dla mnie znaczenia,3,60,4,5,3,5,5,5,2,3,3,4,4,4,5,3,4,2,4,Nie,4,Microsoft teams,Tak,4,4,5
2020/12/18 2:14:15 PM CET,Kobieta,Informatyka,2,Inżynier,Niestacjonarnie,1,2,3,4,4,4,284,Nie ma to dla mnie znaczenia,4,15,4,4,4,4,4,4,4,4,4,4,3,3,5,4,3,3,3,Nie,3,284,Nie ma to dla mnie znaczenia,3,15,4,5,5,4,4,4,4,2,4,4,3,3,3,4,4,4,4,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 2:17:09 PM CET,Kobieta,Technologia chemiczna,2,Magister,Stacjonarnie,2,2,2,1,1,2,285,Tak,3,15,4,4,5,5,5,4,5,3,5,5,3,3,5,5,5,5,5,Tak,4,285,Nie,5,0,3,1,2,4,3,3,1,1,2,1,3,3,5,2,4,2,4,Tak,3,Microsoft teams,Tak,5,5,4
2020/12/18 2:17:13 PM CET,Kobieta,Architektura,2,Inżynier,Stacjonarnie,1,1,1,1,1,3,286,Tak,1,120,3,3,4,5,4,5,4,1,3,4,3,3,1,4,4,4,4,Nie,4,286,Tak,4,150,3,5,4,5,5,5,4,4,5,4,5,5,5,4,4,3,5,Nie,5,Microsoft teams,Nie,4,3,4
2020/12/18 2:26:34 PM CET,Mężczyzna,Informatyka,4,Inżynier,Niestacjonarnie,2,2,2,4,2,1,287,Nie,1,15,3,1,2,1,1,3,1,1,1,1,3,3,5,2,1,1,1,Nie,1,287,Tak,5,15,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 2:32:09 PM CET,Kobieta,Technologia żywności i żywienie człowieka,4,Inżynier,Stacjonarnie,2,1,2,2,2,2,288,Tak,1,150,5,5,4,5,5,5,5,4,5,5,4,4,5,5,5,5,5,Nie,5,288,Nie,5,60,4,4,5,4,5,1,1,1,2,4,1,1,5,3,5,3,4,Nie,4,Microsoft teams,Tak,3,3,5
2020/12/18 2:33:44 PM CET,Mężczyzna,teleinformatyka,1,Inżynier,Stacjonarnie,2,2,2,2,2,2,289,Nie ma to dla mnie znaczenia,5,15,3,4,2,2,4,4,4,5,3,3,3,4,5,3,4,3,3,Nie,3,289,Nie ma to dla mnie znaczenia,5,15,3,4,2,2,4,4,3,5,3,3,2,4,2,3,3,2,2,Nie,3,Microsoft teams,Nie,3,3,4
2020/12/18 2:33:52 PM CET,Mężczyzna,Logistyka,1,Inżynier,Stacjonarnie,2,1,2,4,2,2,290,Tak,3,15,4,4,3,4,5,4,4,3,3,3,3,3,4,3,3,4,3,Nie,3,290,Tak,4,15,4,4,3,5,5,4,4,5,4,4,3,4,4,4,4,4,4,Nie,4,Microsoft teams,Nie,4,4,4
2020/12/18 2:34:29 PM CET,Mężczyzna,Informatyka,4,Inżynier,Niestacjonarnie,3,2,1,2,1,2,291,Nie,4,15,2,3,2,2,3,3,3,2,2,2,3,3,3,2,2,2,3,Nie,2,291,Tak,4,15,5,4,4,5,5,4,4,4,3,4,4,4,4,4,5,4,4,Nie,4,Microsoft teams,Tak,3,4,5
2020/12/18 2:34:42 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,2,2,2,3,1,1,292,Tak,3,150,5,3,4,5,5,5,5,3,5,5,4,4,5,5,5,5,5,Tak,4,292,Nie,5,150,3,5,1,5,5,5,1,5,1,3,3,3,5,2,2,1,5,Tak,3,Microsoft teams,Tak,3,3,2
2020/12/18 2:36:36 PM CET,Mężczyzna,Informatyka,1,Licencjat,Stacjonarnie,2,1,2,2,3,1,293,Nie ma to dla mnie znaczenia,3,30,4,4,5,2,3,5,4,5,4,4,3,3,4,4,4,3,4,Nie,3,293,Nie ma to dla mnie znaczenia,4,30,4,4,5,2,5,5,4,4,4,4,3,3,5,4,4,4,5,Nie,4,Microsoft teams,Nie,4,4,4
2020/12/18 2:42:09 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,3,2,3,4,4,2,294,Nie,2,30,3,4,5,4,4,3,3,2,3,3,4,4,4,3,3,2,4,Tak,2,294,Tak,3,60,5,5,5,5,5,5,5,4,3,4,5,5,4,5,4,4,5,Tak,5,Microsoft teams,Tak,5,5,4
2020/12/18 2:44:06 PM CET,Mężczyzna,Automatyka i Robotyka,1,Inżynier,Stacjonarnie,3,2,3,3,4,2,295,Tak,5,0,4,4,3,5,5,5,4,5,3,4,3,2,4,5,4,4,5,Nie,4,295,Nie,5,0,4,5,4,5,5,5,4,5,5,4,5,2,5,4,5,4,5,Nie,4,Microsoft teams,Nie,4,4,4
2020/12/18 3:00:01 PM CET,Kobieta,Technologia żywności i żywienie człowieka ,1,Inżynier,Stacjonarnie,2,3,4,3,1,1,296,Nie ma to dla mnie znaczenia,3,60,3,3,4,3,3,4,5,3,4,4,3,3,4,4,5,4,4,Nie,3,296,Nie ma to dla mnie znaczenia,3,60,4,4,3,3,4,4,4,3,3,2,3,2,2,3,3,3,3,Nie,3,Microsoft teams,Tak,3,4,3
2020/12/18 3:00:53 PM CET,Mężczyzna,Elektrotechnika,5,Magister,Stacjonarnie,2,2,1,2,2,2,297,Tak,4,30,5,3,3,5,4,2,4,3,4,4,4,4,5,4,5,5,4,Tak,4,297,Nie,3,15,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,3,Nie,4,Microsoft teams,Nie,5,5,5
2020/12/18 3:04:54 PM CET,Mężczyzna,Automatyka i Robotyka,2,Inżynier,Stacjonarnie,2,3,2,4,4,3,298,Nie,2,15,4,2,4,1,3,4,2,3,4,2,4,2,5,2,4,4,4,Tak,1,298,Tak,2,15,2,2,4,1,1,4,2,3,3,2,4,4,1,1,2,2,2,Nie,5,Microsoft teams,Nie,1,1,1
2020/12/18 3:13:30 PM CET,Kobieta,Informatyka,5,Magister,Stacjonarnie,4,1,3,4,1,3,299,Tak,4,30,5,4,3,4,4,5,5,5,5,4,4,4,5,4,4,4,4,Nie,4,299,Nie,1,30,3,1,1,1,4,2,1,1,3,2,3,5,5,2,3,1,1,Nie,3,Microsoft teams,Nie,5,5,5
2020/12/18 3:21:57 PM CET,Mężczyzna,Automatyka i Robotyka,3,Inżynier,Stacjonarnie,1,2,2,1,3,2,300,Tak,2,60,3,4,2,5,4,5,3,3,3,4,4,1,5,2,4,3,4,Nie,4,300,Nie,1,30,1,1,4,2,1,3,1,1,1,2,1,1,5,1,3,1,2,Nie,2,Discord,Nie,4,2,3
2020/12/18 3:27:09 PM CET,Kobieta,Inżynieria środowiska,3,Inżynier,Stacjonarnie,3,4,4,3,4,3,301,Nie ma to dla mnie znaczenia,4,15,5,3,3,4,4,4,3,2,5,4,4,1,2,4,4,4,4,Nie,3,301,Nie ma to dla mnie znaczenia,3,15,5,5,2,4,4,5,3,3,5,4,2,1,1,3,3,2,3,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 3:27:11 PM CET,Kobieta,inżynieria środowiska,3,Inżynier,Stacjonarnie,2,3,4,4,4,4,302,Tak,3,30,5,3,2,3,4,4,3,3,5,4,4,1,2,4,4,4,4,Nie,3,302,Nie,1,15,4,5,2,4,4,5,1,1,2,3,3,1,1,2,3,1,3,Nie,5,Microsoft teams,Nie,4,5,5
2020/12/18 3:29:41 PM CET,Kobieta,Zarządzanie,1,Licencjat,Stacjonarnie,3,4,4,4,4,3,303,Nie ma to dla mnie znaczenia,1,15,3,2,2,4,4,1,3,1,4,3,4,4,2,3,3,1,3,Nie,3,303,Tak,5,15,5,5,5,5,4,4,5,3,5,5,4,4,2,5,5,3,5,Tak,5,Microsoft teams,Nie,5,5,5
2020/12/18 3:31:30 PM CET,Kobieta,Transport,2,Magister,Stacjonarnie,1,1,2,1,2,2,304,Tak,5,120,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,4,5,Tak,5,304,Nie,1,30,5,5,5,5,5,5,4,2,5,4,3,3,5,3,5,4,5,Nie,4,Microsoft teams,Nie,3,3,5
2020/12/18 3:32:55 PM CET,Mężczyzna,Chłodnictwo i Klimastyzacja ,1,Inżynier,Stacjonarnie,3,4,3,2,3,3,305,Nie,5,15,3,2,4,2,2,3,2,3,1,2,3,3,4,3,4,4,3,Nie,1,305,Tak,5,30,5,5,3,4,4,5,5,5,5,5,5,4,5,4,4,4,4,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 3:37:16 PM CET,Kobieta,Automatyka i robotyka,1,Magister,Stacjonarnie,2,1,1,1,1,2,306,Tak,2,15,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,Tak,4,306,Tak,5,0,3,5,1,2,1,1,1,5,3,4,5,5,2,1,5,1,2,Nie,5,Microsoft teams,Nie,5,5,3
2020/12/18 3:40:46 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,1,1,1,1,2,4,307,Tak,5,15,4,5,4,4,4,4,4,5,5,5,3,4,4,4,5,4,4,Nie,4,307,Nie,1,15,2,3,2,2,2,2,1,1,1,1,2,3,4,2,3,1,2,Nie,3,Microsoft teams,Nie,3,4,2
2020/12/18 3:42:25 PM CET,Mężczyzna,Informatyka,3,Inżynier,Niestacjonarnie,3,4,2,2,4,2,308,Nie ma to dla mnie znaczenia,5,0,3,4,4,5,5,1,5,5,5,5,4,4,5,3,3,5,3,Nie,4,308,Tak,3,15,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 3:43:53 PM CET,Mężczyzna,Informatyka,4,Inżynier,Stacjonarnie,3,4,4,4,3,3,309,Nie,2,15,4,3,3,4,4,4,3,2,3,3,3,3,2,3,5,3,4,Nie,4,309,Tak,4,30,5,5,4,5,4,5,5,4,5,5,4,4,3,5,5,5,5,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 3:45:30 PM CET,Mężczyzna,Technologia żywności ,1,Magister,Stacjonarnie,3,4,3,4,4,1,310,Tak,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Tak,5,310,Nie,2,15,5,1,5,5,5,5,5,5,5,3,5,3,3,3,3,3,3,Tak,3,Microsoft teams,Tak,3,3,3
2020/12/18 3:51:04 PM CET,Mężczyzna,Automatyka i robotyka,2,Inżynier,Stacjonarnie,2,2,2,3,2,2,311,Nie ma to dla mnie znaczenia,2,60,3,2,3,4,4,4,3,4,3,3,4,4,5,3,4,3,4,Nie,4,311,Nie ma to dla mnie znaczenia,3,60,4,5,3,4,3,4,2,3,3,2,4,4,5,3,4,3,5,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/18 3:52:15 PM CET,Kobieta,Zarządzanie,5,Magister,Stacjonarnie,4,4,3,4,4,3,312,Nie ma to dla mnie znaczenia,2,15,4,4,3,4,5,5,4,3,4,4,5,5,2,4,5,3,4,Tak,4,312,Nie ma to dla mnie znaczenia,4,30,4,3,2,5,5,4,2,2,3,4,3,2,3,3,3,3,3,Nie,4,Microsoft teams,Nie,4,4,3
2020/12/18 3:53:54 PM CET,Kobieta,technologia żywności,1,Inżynier,Stacjonarnie,2,2,2,3,1,3,313,Tak,3,30,4,4,4,3,3,4,3,4,4,4,3,3,3,4,4,4,4,Tak,3,313,Nie ma to dla mnie znaczenia,5,60,3,2,2,4,3,4,2,3,3,2,4,3,3,2,3,2,3,Nie,4,Microsoft teams,Nie,3,3,3
2020/12/18 3:54:03 PM CET,Mężczyzna,Informatyka,4,Inżynier,Stacjonarnie,2,4,2,2,1,2,314,Nie,3,30,4,4,5,5,5,1,3,4,3,4,5,2,5,4,4,3,4,Nie,4,314,Tak,5,30,5,5,5,5,5,5,5,5,5,5,3,1,5,5,5,3,5,Nie,5,Microsoft teams,Tak,4,5,5
2020/12/18 3:54:27 PM CET,Kobieta,Informatyka,1,Inżynier,Niestacjonarnie,2,4,1,4,4,2,315,Tak,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Nie,3,315,Tak,5,0,5,5,5,3,3,2,5,4,2,5,5,5,5,5,5,2,5,Tak,5,Microsoft teams,Nie,5,5,5
2020/12/18 3:54:30 PM CET,Mężczyzna,Informatyka,4,Inżynier,Niestacjonarnie,3,2,3,4,1,1,316,Nie,1,15,3,2,2,4,4,3,2,2,2,1,4,3,5,2,3,4,4,Nie,3,316,Tak,4,30,4,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 3:59:57 PM CET,Kobieta,Logistyka,1,Inżynier,Stacjonarnie,2,1,2,2,4,2,317,Nie,5,15,3,3,3,5,4,5,3,2,2,2,3,2,5,3,4,4,4,Nie,3,317,Tak,5,15,5,5,4,5,5,5,4,5,5,4,4,2,5,5,3,4,5,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 4:00:22 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,2,3,2,1,2,2,318,Nie,1,15,4,4,2,4,4,4,3,1,3,3,5,3,5,3,4,4,3,Nie,3,318,Tak,3,30,4,5,4,5,4,5,5,3,5,4,5,5,5,4,4,4,4,Nie,4,Microsoft teams,Nie,3,3,5
2020/12/18 4:01:17 PM CET,Kobieta,Ekonomia,4,Magister,Stacjonarnie,3,4,4,4,3,3,319,Nie,1,15,3,1,1,3,2,2,3,1,1,1,4,4,3,3,4,3,4,Nie,2,319,Tak,5,150,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Nie,5,Microsoft teams,Tak,5,5,5
2020/12/18 4:02:37 PM CET,Kobieta,Informatyka,2,Inżynier,Stacjonarnie,1,2,2,1,4,2,320,Nie,1,0,3,2,5,5,1,4,3,1,2,2,2,5,4,3,3,2,4,Nie,1,320,Nie,1,0,3,2,5,5,1,4,2,1,2,3,3,5,4,4,3,1,4,Nie,1,Microsoft teams,Nie,4,4,5
